,场外代码,基金简称,最新净值/万份收益,最新净值/万份收益-报告时间,申购状态,赎回状态,下一开放日,购买起点,日累计限定金额,手续费,场内代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,换手率,流通市值,总市值,溢价率%,买入确认日,卖出确认日,jjfl_url
0,501064,国泰价值优选灵活配置混合(LOF)A,1.9524,06-16,限大额,开放赎回,,10.0,1000000.0,0.15,501064,国泰价值LOF,2.121,0.186,9.61,293.0,60110.0,2.129,2.129,1.916,1.935,0.26,24318538,24318538,8.635525507068229,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501064.html
1,160529,博时创业板两年定开混合,0.9405,06-16,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,160529,创业板博时定开,0.89,-0.004,-0.45,10.0,890.0,0.89,0.89,0.89,0.894,0.0,32913369,32913369,-5.369484316852737,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160529.html
2,161914,万家创业板2年定期开放混合A,0.6691,06-16,暂停申购,暂停赎回,2026-10-08,10.0,100000000000.0,0.15,161914,创业板2年定开,0.631,-0.003,-0.47,29.0,1832.1,0.633,0.633,0.631,0.634,0.0,102306604,102306604,-5.6942161111941445,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161914.html
3,160926,大成创业板两年定开混合A,0.8531,06-16,暂停申购,暂停赎回,2026-08-13,10.0,100000000000.0,0.15,160926,创业板定开,0.804,0.001,0.12,501.0,39980.4,0.798,0.804,0.798,0.803,0.07,61895995,61895995,-5.755480014066337,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160926.html
4,160143,南方创业板2年定期开放混合,0.9377,06-16,暂停申购,暂停赎回,2026-09-01,10.0,100000000000.0,0.15,160143,创业板定开南方,0.88,0.002,0.23,282.0,24963.8,0.882,0.886,0.88,0.878,0.11,22886838,22886838,-6.153353951157084,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160143.html
5,162720,广发创业板两年定开混合,0.812,06-16,暂停申购,暂停赎回,2026-10-29,10.0,100000000000.0,0.15,162720,广发创业板定开,0.762,-0.003,-0.39,897.0,68215.46,0.761,0.767,0.76,0.765,0.06,111148672,111148672,-6.157635467980301,T+1,T+1,https://fundf10.eastmoney.com/jjfl_162720.html
6,161132,易方达科顺定开混合,1.6835,06-16,暂停申购,暂停赎回,2027-12-21,10.0,100000000000.0,0.15,161132,易方达科顺定开,1.579,-0.008,-0.5,12.0,1896.0,1.58,1.59,1.579,1.587,0.02,10764195,10764195,-6.2073062073062095,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161132.html
7,160325,华夏创业板两年定开混合,0.8388,06-16,暂停申购,暂停赎回,2026-08-20,10.0,100000000000.0,0.15,160325,华夏创业板定开,0.786,-0.001,-0.13,409.0,32464.1,0.791,0.797,0.786,0.787,0.04,84849403,84849403,-6.2947067238912675,T+1,T+1,https://fundf10.eastmoney.com/jjfl_160325.html
8,161040,富国创业板两年定开混合,1.168,06-16,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,161040,创业富国定开,1.093,0.006,0.55,982.0,107519.2,1.096,1.096,1.093,1.087,0.15,71753491,71753491,-6.421232876712326,T+1,T+1,https://fundf10.eastmoney.com/jjfl_161040.html
9,166024,中欧恒利三年定期开放混合,1.0006,06-16,暂停申购,暂停赎回,2026-12-01,10.0,100000000000.0,0.15,166024,中欧恒利定开,0.932,-0.002,-0.21,583.0,54343.5,0.934,0.934,0.931,0.934,0.07,80082502,80082502,-6.855886468119117,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166024.html
10,166027,中欧创业板两年定开混合A,0.8294,06-16,暂停申购,暂停赎回,2026-07-16,10.0,100000000000.0,0.15,166027,中欧创业定开,0.766,-0.008,-1.03,135.0,10341.0,0.766,0.766,0.766,0.774,0.02,57411767,57411767,-7.644080057873162,T+1,T+1,https://fundf10.eastmoney.com/jjfl_166027.html
11,501065,汇添富经典成长定开混合,1.0691,06-16,暂停申购,暂停赎回,2028-01-03,10.0,100000000000.0,0.15,501065,经典成长,0.986,0.001,0.1,12.0,1175.0,0.978,0.986,0.978,0.985,0.01,12652944,12652944,-7.772893087643809,T+1,T+1,https://fundf10.eastmoney.com/jjfl_501065.html
12,506001,万家科创板2年定开混合,1.0049,06-16,暂停申购,暂停赎回,2026-08-31,10.0,100000000000.0,0.15,506001,万家科创板,0.92,-0.001,-0.11,510.0,46970.0,0.921,0.921,0.92,0.921,0.05,100902472,100902472,-8.448601850930428,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506001.html
13,506002,易方达科创板两年定开混合,0.9635,06-16,暂停申购,暂停赎回,2026-09-28,10.0,100000000000.0,0.15,506002,易方达科创板,0.878,-0.005,-0.57,2071.0,182243.0,0.883,0.885,0.876,0.883,0.1,191147975,191147975,-8.873897249610796,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506002.html
14,506003,富国科创板两年定开混合,0.7793,06-16,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506003,富国科创板,0.706,-0.005,-0.7,3232.0,229374.0,0.711,0.711,0.706,0.711,0.15,155850488,155850488,-9.405877069164639,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506003.html
15,506000,南方科创板3年定开混合,0.7929,06-16,暂停申购,暂停赎回,2026-08-25,10.0,100000000000.0,0.15,506000,科创板基金,0.717,-0.003,-0.42,3745.0,269184.0,0.718,0.72,0.717,0.72,0.05,555802270,555802270,-9.572455542943633,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506000.html
16,506005,博时科创板三年定开混合,0.8842,06-16,暂停申购,暂停赎回,2026-08-10,10.0,100000000000.0,0.15,506005,科创板博时,0.798,-0.002,-0.25,4232.0,338350.0,0.803,0.803,0.798,0.8,0.06,596437725,596437725,-9.748925582447404,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506005.html
17,506006,汇添富科创板2年定开混合,0.8969,06-16,暂停申购,暂停赎回,2026-08-24,10.0,100000000000.0,0.15,506006,汇添富科创板,0.809,-0.002,-0.25,1855.0,150364.0,0.814,0.814,0.809,0.811,0.08,178524376,178524376,-9.80042368156985,T+1,T+1,https://fundf10.eastmoney.com/jjfl_506006.html
